DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB09303,Evolocumab,1256937-27-5,BiotechDrug,,D10557,,,,,,,,,22637,,,Evolocumab,http://www.drugs.com/repatha.html,,,,
DB09304,Setiptiline,57262-94-9,SmallMoleculeDrug,,D08511,5205,310265193,135076,,,,,,"",,,Setiptiline,,,5016,,
DB09310,Coagulation Factor XIII A-Subunit (Recombinant),606138-08-3,BiotechDrug,,D10532,,,,,,,,,21399,,,Catridecacog,,,,,
DB09311,Polycarbophil calcium,126040-58-2,SmallMoleculeDrug,,D03306,,,,,,,,,6584; 9921,,,Polycarbophil_calcium,,,,,
DB09312,Antilymphocyte immunoglobulin (horse),,BiotechDrug,,D08808,,,,,,,,,7645,http://www.rxlist.com/atgam-drug.htm,,Anti-thymocyte_globulin,,,,,
DB09313,Ioxaglic acid,59017-64-0,SmallMoleculeDrug,,D01761,3742,310265198,31718,,,,,,8093; 8095,,,Ioxaglic_acid,,,3611,,
DB09314,Technetium Tc-99m pertechnetate,23288-61-1,SmallMoleculeDrug,,D08761,,,,,,,,,"",http://www.rxlist.com/ultra-technekow-drug.htm,,Pertechnetate,,,,,
DB09315,Xenon-133,14932-42-4,SmallMoleculeDrug,,,66376,310265200,,,,,,,"",,,,,,59751,,
DB09316,Thallous Chloride,7791-12-0,SmallMoleculeDrug,C15226,,,,37117,,,,,,"",,,Thallium(I)_chloride,,,23044,,
DB09317,"Synthetic Conjugated Estrogens, A","",SmallMoleculeDrug,,,,,,,,,,,"",http://www.rxlist.com/cenestin-drug.htm,,Conjugated_estrogen,https://www.drugs.com/cdi/cenestin.html,,,,
DB09318,"Synthetic Conjugated Estrogens, B","",SmallMoleculeDrug,,D05987,,,,,,,,,"",http://www.rxlist.com/enjuvia-drug.htm,,Conjugated_estrogen,https://www.drugs.com/enjuvia.html,,,,
DB09320,Procaine benzylpenicillin,54-35-3,SmallMoleculeDrug,,,5903,310265202,52154,,,,,,8433; 11083,,,Procaine_benzylpenicillin,,,5692,,
DB09321,Zinc oxide,1314-13-2,SmallMoleculeDrug,,D01170,,,36560,,,,,,7289,,,Zinc_oxide,,,14122,,
DB09322,Zinc sulfate,7733-02-0,SmallMoleculeDrug,,,24424,310265204,35176,PA451971,,,,,8746; 21337,,,Zinc_sulfate,,,22833,,
DB09323,Benzathine benzylpenicillin,1538-09-6,SmallMoleculeDrug,,,25137901,310265205,51352,,,,,,11521,,,Benzathine_benzylpenicillin,,,14498,,
DB09324,Sulbactam,68373-14-8,SmallMoleculeDrug,C07770,D08533,130313,310265206,9321,,0RN,,,,8339,http://www.rxlist.com/unasyn-drug.htm,,Sulbactam,http://www.drugs.com/cdi/ampicillin-sulbactam.html,,115306,50021954,
DB09325,Sodium fluoride,7681-49-4,SmallMoleculeDrug,C08142,,5235,310265207,28741,PA451388,,,,,219; 6416; 11088,,,Sodium_fluoride,,,5045,,
DB09326,Ammonia N-13,34819-78-8,SmallMoleculeDrug,,,119432,310265208,135980,,,,,,"",,,Nitrogen-13,,,106665,,
DB09327,Tegafur-uracil,74578-38-4,SmallMoleculeDrug,,,104747,310265209,,,,,,,"",,,Tegafur-uracil,,,94558,,
DB09328,Vayarin,,SmallMoleculeDrug,,,,,,,,,,,"",,,Vayarin,,,,,
DB09329,"Antihemophilic Factor (Recombinant), PEGylated",,BiotechDrug,,,,,,,,,,,22819,,,,,,,,
DB09330,Osimertinib,1421373-65-0,SmallMoleculeDrug,,,71496458,310265210,90943,,YY3,,,,22731,http://www.rxlist.com/tagrisso-drug.htm,,Osimertinib,http://www.drugs.com/tagrisso.html,,31042598,50029668,
DB09331,Daratumumab,945721-28-8,BiotechDrug,,,,,,,,,,,22729,http://www.rxlist.com/darzalex-drug.htm,,Daratumumab,http://www.drugs.com/history/darzalex.html,,,,
DB09332,Kappadione,131-13-5,SmallMoleculeDrug,,,8555,310265211,,,,,,,"",,,Kappadione,,,8237,,
DB09333,Iopodic acid,5587-89-3,SmallMoleculeDrug,,,,,,,,,,,4144,,,,,,20473670,,
DB09336,Technetium Tc-99m nofetumomab merpentan,165942-79-0,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB09337,Medical air,132259-10-0,SmallMoleculeDrug,,,,,,,,,,,2328,,,,,,,,
DB09338,Mersalyl,486-67-9,SmallMoleculeDrug,C11336,,443130,310265214,6771,,,,,,"",,,Mersalyl,,,11337655,,
DB09340,Tyropanoic acid,27293-82-9,SmallMoleculeDrug,,,5611,310265215,135862,,,,,,"",,,Tyropanoic_acid,,,5409,,
DB09341,Glucose,50-99-7,SmallMoleculeDrug,,,5793,310265216,,,,,,,42; 20521,,,Glucose,,,,,
DB09342,Propoxycaine,86-43-1,SmallMoleculeDrug,C07895,,6843,310265217,8496,,,,,,"",,,Propoxycaine,,,6582,,
DB09343,Tipiracil,183204-74-2,SmallMoleculeDrug,,,6323266,310265218,90879,,,,,,"",,,,,,13243748,20079,
DB09344,Invert sugar,8013-17-0,SmallMoleculeDrug,,,,,,,,,,,5951,,,,,,,,
DB09345,Pramocaine,140-65-8,SmallMoleculeDrug,C07892,,4886,310265219,8357,,PX9,,,,6343,,,Pramocaine,,,4717,,
DB09346,Metrizoic acid,1949-45-7,SmallMoleculeDrug,C14165,,2528,310265220,34847,,,,,,"",,,Metrizoic_acid,,,2433,,
DB09347,Acetrizoic acid,,SmallMoleculeDrug,C14164,,6806,310265221,34521,,,,,,"",,,,,,6547,,
DB09348,beta-Propiolactone,57-57-8,SmallMoleculeDrug,C19297,D05630,2365,310265222,49073,,,,,,"",,,Beta-Propiolactone,,,2275,,
DB09350,Piperonyl butoxide,51-03-6,SmallMoleculeDrug,C18880,D08383,5794,310265223,32687,,,,,,6438,,http://www.pdrhealth.com/drugs/rid-complete-kit,Piperonyl_butoxide,http://www.drugs.com/mtm/piperonyl-butoxide-and-pyrethrins-topical.html,,5590,181115,
DB09351,Levobetaxolol,93221-48-8,SmallMoleculeDrug,,,60657,310265224,59254,,,,,,"",,,Levobetaxolol,,,54669,25752,
DB09352,Hydroxyamphetamine,103-86-6,SmallMoleculeDrug,,,,,103855,,,,,,"",,,4-Hydroxyamphetamine,,,3525,81459,
DB09353,Sulfur,,SmallMoleculeDrug,,,,,29385,,PS9,,,,74,,,,,,59726,,
DB09357,Dexpanthenol,81-13-0,SmallMoleculeDrug,C05944,D00193,,,27373,,,,,,4993; 5000; 703,http://www.rxlist.com/pantothenic_acid_vitamin_b5/supplements.htm,,Panthenol,https://www.drugs.com/pro/dexpanthenol.html,,115991,,
DB09363,Rauwolfia serpentina root,8063-17-0,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB09372,Tannic acid,,SmallMoleculeDrug,,,,,,,,,,,6999,,,,,,,,
DB09374,Indocyanine green,3599-32-4,SmallMoleculeDrug,,D01342,,,31696,,,,,,5920,http://www.rxlist.com/ic-green-drug.htm,,Indocyanine_green,https://www.drugs.com/pro/indocyanine-green.html,,18108,,
DB09376,Lapyrium,109260-82-4,SmallMoleculeDrug,,,,,135534,,,,,,"",,,Lapyrium,,,21241,,
DB09381,"Estrogens, esterified",,SmallMoleculeDrug,,,,,,,,,,,7436,,,,,,,,
DB09389,Norgestrel,6533-00-2,SmallMoleculeDrug,,D00954,,,7630,,,,,,7494; 7503,http://www.rxlist.com/low-ogestrel-drug.htm,,Norgestrel,https://www.drugs.com/cdi/norgestrel-ethinyl-estradiol.html,,4383,,
DB09394,Phosphoric acid,,SmallMoleculeDrug,C00009,,,,26078,,,,,,761,,,,,,979,14671,
DB09395,Sodium acetate,127-09-3,SmallMoleculeDrug,,,,,32954,PA451369,,,,,10292; 11338; 11968,,,Sodium_Acetate,,,29105,,
DB09396,Propoxyphene napsylate,,SmallMoleculeDrug,,,,,51179,,,,,,"",,,,,,30946,,
DB09397,Technetium Tc-99m sulfur colloid,,SmallMoleculeDrug,,D06048,,,,,,,,,"",,,,,,,,
DB09398,Sodium fluoride F-18,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,8009641,,
DB09407,Magnesium chloride,7786-30-3,SmallMoleculeDrug,C07755,,,,6636,,,,,,49; 11393,,,,,,22987,,
DB09409,Magnesium acetate tetrahydrate,16674-78-5,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,118734,,
DB09413,Monopotassium phosphate,7778-77-0,SmallMoleculeDrug,,,,,63036,,,,,,293; 6337,,,,,,22914,50004328,
DB09414,Dipotassium phosphate,7758-11-4,SmallMoleculeDrug,C13197,,,,131527,,,,,,5319; 293,,,Dipotassium_phosphate,,,22858,,
DB09420,Iodide I-123,69239-56-1,SmallMoleculeDrug,,,,,,,,,,,"",http://www.rxlist.com/sodium-iodide-i-131-drug/indications-dosage.htm,,Iodine-123,https://www.drugs.com/pro/sodium-iodide-i-123.html,,119193,,
DB09421,Protirelin,24305-27-9,SmallMoleculeDrug,C03958,D00176,,,35940,,,,,,2198,http://www.rxlist.com/thyrel-trh-drug.htm,,protirelin,http://www.drugs.com/cons/protirelin-intravenous.html,,554166,50072394,
DB09422,Soybean oil,,SmallMoleculeDrug,,,,,,,,,,,3289,,,,,,,,
DB09425,Indium In-111 pentetate,135998-32-2,SmallMoleculeDrug,,D04527,,,,,,,,,"",,,,https://www.drugs.com/pro/indium-dtpa.html,,25048228,,
DB09449,Sodium phosphate,7632-05-5,SmallMoleculeDrug,,,,,37585,,,,,,293; 4753; 4759,,,Sodium_phosphates,,,22626,,
DB09456,Insulin Beef,11070-73-8,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB09459,Tartaric acid,,SmallMoleculeDrug,,,,,15671,,TLA,,,,6674,,,,,,392277,,
DB09460,Sodium carbonate,497-19-8,SmallMoleculeDrug,,,,,29377,,,,,,6648,,,Sodium_carbonate,,,9916,,
DB09462,Glycerin,56-81-5,SmallMoleculeDrug,C00116,D00028,,,17754,PA449783,GOL,,,,7104,,,Glycerol,,,733,,
DB09472,Sodium sulfate,7757-82-6,SmallMoleculeDrug,C13199,D01732,,,32149,,,,,,20641; 7247,,,Sodium_sulfate,,,22844,50101993,
DB09473,Indium In-111 oxyquinoline,65389-08-4,SmallMoleculeDrug,,D04526,,,,,,,,,"",,,Indium-111,https://www.drugs.com/pro/indium-oxyquinoline.html,,106429,,
DB09477,Enalaprilat,76420-72-9,SmallMoleculeDrug,C11720,D03769,,,4786,,EAL,,,,1776,http://www.rxlist.com/enalaprilat-drug.htm,,Enalaprilat,,,4575429,50367254,
DB09479,Rubidium chloride Rb-82,132486-03-4,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,64457,,
DB09481,Magnesium carbonate,546-93-0,SmallMoleculeDrug,C12893,,,,31793,,,,,,6880; 703,,,,,,10563,,
DB09484,Sodium monofluorophosphate,,SmallMoleculeDrug,,,,,,,,,,,4141,,,,,,,,
DB09488,Acrivastine,87848-99-5,SmallMoleculeDrug,,D02760,5284514,310265225,83168,,,,,,"",http://www.rxlist.com/semprex-d-drug.htm,,Acrivastine,https://www.drugs.com/ppa/acrivastine-and-pseudoephedrine.html,,4447574,,
DB09490,Indium In-111 chloride,50800-85-6,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,4954694,,
DB09495,Avobenzone,70356-09-1,SmallMoleculeDrug,,,51040,310265226,134751,,,,,,755,,,Avobenzone,,,46261,,
DB09496,Octinoxate,5466-77-3,SmallMoleculeDrug,,D05225,,,88667,,,,,,12049,,,Octyl_methoxycinnamate,,,4511170,,
DB09498,Strontium chloride Sr-89,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,64523,,
DB09499,Thiosulfuric acid,13686-28-7,SmallMoleculeDrug,C05529,,,,29279,,,,,,8910; 74,,,,,,22886,,
DB09502,Fludeoxyglucose F-18,63503-12-8,SmallMoleculeDrug,,,,,49136,,,,,,"",,,,,,61878,,
DB09509,Samarium Sm-153 lexidronam pentasodium,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,7986002,,
DB09510,Urea C-13,,SmallMoleculeDrug,,D01749,,,32285,,,,,,"",,,Urea_breath_test,https://www.drugs.com/pro/pranactin-citric.html,,552162,,
DB09511,Talc,,SmallMoleculeDrug,,,,,,,,,,,6643,,,,,,,,
DB09512,Simethicone,,SmallMoleculeDrug,,,,,,,,,,,719,,,,,,,,
DB09513,Urea C-14,594-05-8,SmallMoleculeDrug,,,,,134711,,,,,,"",,,Urea_breath_test,https://www.drugs.com/pro/pytest.html,,9632491,,
DB09517,Sodium ferric gluconate complex,34089-81-1,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,34989638,,
DB09526,Hydroquinone,123-31-9,SmallMoleculeDrug,C00530,D00073,785,310265227,17594,PA449924,HQE,,,,4439,,,Hydroquinone,http://www.drugs.com/mtm/hydroquinone-topical.html,,764,26190,
DB09534,Ecamsule,92761-26-7,SmallMoleculeDrug,,,,,135830,,,,,,390,,,,,,28534218,,
DB09535,Octocrylene,,SmallMoleculeDrug,,,,,,,,,,,2280,,,,,,,,
DB09536,Titanium dioxide,13463-67-7,SmallMoleculeDrug,C13409,,,,32234,,,,,,727,,,,,,24256,,
DB09537,Iodine povacrylex,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB09539,Omega-3-acid ethyl esters,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB09543,Methyl salicylate,119-36-8,SmallMoleculeDrug,C12305,D01087,,,31832,,,,,,628,,,Methyl_salicylate,https://www.drugs.com/international/methyl-salicylate.html,,70769,,
DB09546,Iobenguane sulfate I-123,80663-95-2,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,32701571,,
DB09552,Thonzonium,25466-36-8,SmallMoleculeDrug,,,,,94514,,,,,,"",,,,,,5257,59083,
DB09555,Dexchlorpheniramine maleate,,SmallMoleculeDrug,C07783,,,,4465,,,,,,6585,,,,,,4444527,,
DB09559,Necitumumab,906805-06-9,BiotechDrug,,D10018,,,,,,,,,22862,,,Necitumumab,,,,,
DB09561,Sodium glycerophosphate,55073-41-1,SmallMoleculeDrug,,,,,,,,,,,9735; 4771,,,,,,11270673,,
DB09563,Choline C-11,,SmallMoleculeDrug,,,,,72322,,,,,,"",,,,,,396147,,
DB09564,Insulin Degludec,844439-96-9,BiotechDrug,,D09727,,,,,,,,,"",http://www.rxlist.com/tresiba-drug.htm,,Insulin_degludec,https://www.drugs.com/ppa/insulin-degludec.html,,,,
DB09567,Olive oil,8001-25-0,SmallMoleculeDrug,,,,,,,,,,,6627,,,,,,,,
DB09568,Omega-3-carboxylic acids,,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB09570,Ixazomib,1072833-77-2,SmallMoleculeDrug,,D10130,25183872,310265228,90942,,6V8,,,,22810,,,Ixazomib,http://www.drugs.com/ninlaro.html,,25027391,50398609,
DB09571,Levmetamfetamine,33817-09-3,SmallMoleculeDrug,,,,,136013,,,,,,"",,,,,,33634,50359500,
DB10276,Rotavirus Vaccine,,BiotechDrug,,,,,,,,,,,19827; 19828; 19829; 19830; 19831; 20167,,,Rotavirus_vaccine,,,,,
DB10394,Phleum pratense pollen,,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB10400,Dermatophagoides farinae,,BiotechDrug,,,,,,,,,,,7660,,,,,,,,
DB10401,Dermatophagoides pteronyssinus,,BiotechDrug,,,,,,,,,,,7661,,,,,,,,
DB10989,Hepatitis A Vaccine,,BiotechDrug,,,,,,,,,,,348,,,Hepatitis_A_vaccine,https://www.drugs.com/cdi/hepatitis-a-vaccine.html,,,,
DB10997,Autologous cultured chondrocytes,,BiotechDrug,,,,,,,,,,,"",http://www.rxlist.com/carticel-drug.htm,,Autologous_chondrocyte_implantation,http://www.drugs.com/pro/carticel.html,,,,
DB11051,Azficel-T,,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11058,Petrolatum,8009-03-8,SmallMoleculeDrug,,D05304,,,,,,,,,3566; 12121,,,Petroleum_jelly,https://www.drugs.com/pro/petroleum-jelly-white.html,,,,
DB11062,Octisalate,,SmallMoleculeDrug,,,,,,,,,,,12048,,,,,,,,
DB11064,Homosalate,,SmallMoleculeDrug,,,,,,,,,,,1970,,,,,,,,
DB11082,Coal tar,8007-45-2,SmallMoleculeDrug,,,,,,,,,,,6849,,,Coal_tar,,,,,
DB11092,Stannous fluoride,7783-47-3,SmallMoleculeDrug,,D05919,,,135933,,,,,,6982,,,Tin(II)_fluoride,https://www.drugs.com/pro/stannous-fluoride-oral-rinse.html,,,,
DB11093,Calcium Citrate,813-94-5,SmallMoleculeDrug,,,,,,,,,,,5497,,,Calcium_citrate,,,12584,,
DB11095,Desirudin,120993-53-5,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11098,Potassium bicarbonate,298-14-6,SmallMoleculeDrug,C18606,,,,81862,,,,,,9402,,,,,,55053,,
DB11104,Sulfur hexafluoride,2551-62-4,SmallMoleculeDrug,,D05962,,,30496,,,,,,12131,,,Sulfur_hexafluoride,,,16425,,
DB11122,Dextran 40,,SmallMoleculeDrug,,,,,,,,,,,3054,,,,,,,,
DB11126,Calcium gluconate,299-28-5,SmallMoleculeDrug,C08133,,,,,,,,,,21190; 4808,,,,,,8932,,
DB11130,Opium,8008-60-4,SmallMoleculeDrug,,,,,,,,,,,6897,,,,,,,,
DB11133,Omega-3 fatty acids,329042-31-1,SmallMoleculeDrug,,,,,,,,,,,"",,,Omega-3_fatty_acid,,,,,
DB11135,Selenium,7782-49-2,SmallMoleculeDrug,C01529,,,,27568,,,,,,2295; 6319; 704,,,,,,4885617,,
DB11166,Antithrombin Alfa,84720-88-7,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11228,Methyl cellulose,9004-67-5,SmallMoleculeDrug,,D04996,,,53448,,,,,,10120,,,Methyl_cellulose,,,23107149,,
DB11256,Levomefolic acid,31690-09-2,SmallMoleculeDrug,C00440,,,,15641,,THH,,,,"",,,Levomefolic_acid,https://www.drugs.com/international/levomefolic-acid.html,,392351,50391007,
DB11294,Coccidioides immitis spherule,,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11311,Prothrombin,9001-26-7,BiotechDrug,,,,,,,,,,,2931,,,,,,,,
DB11330,Factor IX Complex (Human),37224-63-8,BiotechDrug,,,,,,,,,,,"",http://www.rxlist.com/profilnine-drug.htm,,Prothrombin_complex_concentrate,https://www.drugs.com/monograph/factor-ix-human-factor-ix-complex-human.html,,,,
DB11348,Calcium Phosphate,10103-46-5,SmallMoleculeDrug,C08136,,,,9679,,,,,,293; 4803,,,,,,22864,,
DB11359,Guaiacol,90-05-1,SmallMoleculeDrug,C01502,D00117,,,28591,,JZ3,,,,9129; 6896,,,,,,447,50240369,
DB11362,Selexipag,475086-01-2,SmallMoleculeDrug,,D09994,9913767,310265229,90844,,,,,,22681,,,Selexipag,http://www.drugs.com/uptravi.html,,8089417,,
DB11363,Alectinib,"",SmallMoleculeDrug,,D10450,49806720,310265230,90936,,EMH,,,,22813,http://www.rxlist.com/alecensa-drug.htm,,Alectinib,,,26326738,50362781,
DB11364,Pidotimod,121808-62-6,SmallMoleculeDrug,,D07261,65944,310265231,94618,,,,,,"",,,,,,59348,,
DB11365,Sennosides,,SmallMoleculeDrug,C10404,,,,9112,,,,,,5190; 8798,,,Senna_glycoside,,,65892,92481,
DB11367,Cefroxadine,51762-05-1,SmallMoleculeDrug,C12979,D01528,,,31379,,,,,,"",,,Cefroxadine,,,4447587,,
DB11560,Lesinurad,878672-00-5,SmallMoleculeDrug,,D09921,,,90929,,,,,,"",http://www.rxlist.com/zurampic-drug.htm,,Lesinurad,https://www.drugs.com/mtm/lesinurad.html,,28527877,,
DB11563,Sebelipase alfa,1276027-63-4,BiotechDrug,,D10377,,,,,,P38571,Lysosomal acid lipase,,"",http://www.rxlist.com/kanuma-drug.htm,,Sebelipase_alfa,http://www.drugs.com/mtm/sebelipase-alfa.html,,,,
DB11569,Ixekizumab,1143503-69-8,BiotechDrug,,D10071,,,,,,,,,22714,http://www.rxlist.com/taltz-drug.htm,,Ixekizumab,https://www.drugs.com/taltz.html,,,,
DB11574,Elbasvir,1370468-36-2,SmallMoleculeDrug,,D10625,,,132967,,,,,,22680,http://www.rxlist.com/zepatier-drug.htm,,Elbasvir,,,30843797,,
DB11575,Grazoprevir,1350514-68-9,SmallMoleculeDrug,,D10639,,,132975,,SUE,,,,22679,http://www.rxlist.com/zepatier-drug.htm,,Grazoprevir,https://www.drugs.com/mtm/elbasvir-and-grazoprevir.html,,28506694,,
DB11581,Venetoclax,1257044-40-8,SmallMoleculeDrug,,D10679,,,133021,,,,,,22812,http://www.rxlist.com/venclexta-drug.htm,,Venetoclax,https://www.drugs.com/venclexta.html,,29315017,60828,
DB11582,Thiocolchicoside,602-41-5,SmallMoleculeDrug,,D07276,,,94557,,,,,,"",,,Thiocolchicoside,http://www.drugs.com/international/thiocolchicoside.html,,8091534,,
DB11588,Carbon monoxide,630-08-0,SmallMoleculeDrug,C00237,D09706,,,17245,,CMO,,,,1938,,,Carbon_monoxide,,,275,,
DB11590,Thimerosal,54-64-8,SmallMoleculeDrug,,D00864,,,9546,,,,,,"",,,Thiomersal,,,5697,,
DB11591,Bilastine,202189-78-4,SmallMoleculeDrug,,,,,135954,,,,,,22707,,,Bilastine,,,161234,,
DB11595,Atezolizumab,1380723-44-3,BiotechDrug,,D10773,,,,,,,,,22863,http://www.rxlist.com/tecentriq-drug.htm,,Atezolizumab,https://www.drugs.com/tecentriq.html,,,,
DB11596,Levoleucovorin,68538-85-2,SmallMoleculeDrug,,D04715,,,63606,PA450198,FFO,,,,"",http://www.rxlist.com/levoleucovorin-drug.htm,,Levoleucovorin,https://www.drugs.com/levoleucovorin.html,,131714,286,
DB11597,Human Rho(D) immune globulin,,BiotechDrug,,,,,,,,,,,7768; 7771,,,Rho(D)_immune_globulin,,,,,
DB11598,Antithrombin III human,9000-94-6,BiotechDrug,,,,,,,,,,,733,,,,,,,,
DB11600,Beeswax,8012-89-3,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB11601,Tuberculin Purified Protein Derivative,,BiotechDrug,,,,,,,,,,,7783,,,,,,,,
DB11602,Hydroxyethyl cellulose,9004-62-0,SmallMoleculeDrug,,D04474,,,85249,,,,,,3977,,,Hydroxyethyl_cellulose,,,3532118,,
DB11603,Human rabies virus immune globulin,,BiotechDrug,,,,,,,,,,,7918,,,,,,,,
DB11604,Tetanus Immune Globulin,,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11605,Myrrh,9000-45-7,SmallMoleculeDrug,,,,,,,,,,,6952,,,Myrrh,,,,,
DB11606,Susoctocog alfa,1339940-90-7,BiotechDrug,,,,,,,,,,,22653,,,,,,,,
DB11607,Efmoroctocog alfa,1270012-79-7,BiotechDrug,,,,,,,,,,,22511,,,,,,,,
DB11608,Eftrenonacog alfa,1270012-74-2,BiotechDrug,,,,,,,,,,,22263,,,,,,,,
DB11609,Normethadone,467-85-6,SmallMoleculeDrug,,D07384,,,135242,,,,,,2664,,,Normethadone,,,9687,,
DB11610,Oxilofrine,365-26-4,SmallMoleculeDrug,,D08314,,,134822,,,,,,8934,,,Oxilofrine,,,599505,,
DB11611,Lifitegrast,1025967-78-5,SmallMoleculeDrug,,D10374,,,133023,,,,,,"",,,Lifitegrast,https://www.drugs.com/xiidra.html,,10139520,50386331,
DB11613,Velpatasvir,1377049-84-7,SmallMoleculeDrug,,D10806,,,133009,,,,,,22733,http://www.rxlist.com/epclusa-drug.htm,,Velpatasvir,https://www.drugs.com/history/epclusa.html,,34501056,,
DB11614,Rupatadine,158876-82-5,SmallMoleculeDrug,,,,,135673,,,,,,22754,,,Rupatadine,,,117388,50036935,
DB11619,Gestrinone,16320-04-0,SmallMoleculeDrug,,D04317,,,89642,,,,,,"",,,Gestrinone,,,25877,50423515,
DB11621,Human Varicella-Zoster Immune Globulin,,BiotechDrug,,,,,,,,,,,7852,,,VZV_immune_globulin,,,,,
DB11627,Hepatitis B Vaccine (Recombinant),,BiotechDrug,,,,,,,,,,,7746,,,Hepatitis_B_vaccine,https://www.drugs.com/monograph/hepatitis-b-vaccine.html,,,,
DB11699,Tropisetron,89565-68-4,SmallMoleculeDrug,C13666,,,,32269,,TKT,,,,"",,,,,,16736476,50108392,
DB11714,Durvalumab,1428935-60-7,BiotechDrug,,D10808,,,,,,,,,"",,,Durvalumab,https://www.drugs.com/ingredient/durvalumab.html,,,,
DB11730,Ribociclib,1211441-98-3,SmallMoleculeDrug,,,,,,,6ZZ,,,,"",,,,,,30798107,148264,
DB11737,Icotinib,610798-31-7,SmallMoleculeDrug,,,,,,,,,,,"",,,Icotinib,,,10762174,50391089,
DB11776,Brodalumab,1174395-19-7,BiotechDrug,,D10061,,,,,,,,,"",,,Brodalumab,,,,,
DB11793,Niraparib,1038915-60-4,SmallMoleculeDrug,,,,,,,3JD,,,,"",,,,,,24531930,50316226,
DB11915,Valbenazine,1025504-45-3,SmallMoleculeDrug,,,,,,,,,,,"",,,Valbenazine,,,28536134,,
DB11921,Deflazacort,14484-47-0,SmallMoleculeDrug,,D03671,,,135720,,,,,,"",,,Deflazacort,,,164861,,
DB11943,Delafloxacin,189279-58-1,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,427049,,
DB11945,Avelumab,1537032-82-8,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11988,Ocrelizumab,637334-45-3,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB11994,Diacerein,13739-02-1,SmallMoleculeDrug,,,,,94708,,,,,,"",,,,,,24456,32018,
DB12095,Telotristat,1033805-28-5,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,28189675,,
DB12159,Dupilumab,1190264-60-8,BiotechDrug,,,,,,,,,,,"",,,,,,,,
DB12161,Deutetrabenazine,1392826-25-3,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,32700662,,
DB12243,Edaravone,89-25-8,SmallMoleculeDrug,C13008,D01552,,,31530,,,,,,"",,,Edaravone,,,3881,,
DB12332,Rucaparib,283173-50-2,SmallMoleculeDrug,,D10079,,,134689,,RPB,,,,"",,,Rucaparib,,,8107584,50446130,
DB12598,Nafamostat,81525-10-2,SmallMoleculeDrug,,,,,135466,,,,,,"",,,Nafamostat,https://www.drugs.com/international/nafamostat.html,,4260,50063698,
DB13025,Tiapride,51012-32-9,SmallMoleculeDrug,,D08590,,,94666,,,,,,"",,,Tiapride,,,5268,82073,
DB13092,Meclocycline,2013-58-3,SmallMoleculeDrug,,,,,135772,,,,,,"",,,Meclocycline,,,16735890,,
DB13139,Levosalbutamol,34391-04-3,SmallMoleculeDrug,C11770,D08124,,,8746,,68H,,,,"",,,Levalbuterol,,,110192,50361247,
DB13140,Bezlotoxumab,1246264-45-8,BiotechDrug,,,,,,,,,,,"",,,Bezlotoxumab,,,,,
DB13142,Calcium glubionate,97635-31-9,SmallMoleculeDrug,,,,,,,,,,,"",,,,,,,,
DB13144,Lenograstim,135968-09-1,BiotechDrug,,,,,,,,,,,"",,,Lenograstim,,,,,
DB13145,Nedaplatin,95734-82-0,SmallMoleculeDrug,C12862,D01416,,,31898,,,,,,"",,,Nedaplatin,,,7972206,,
DB13146,Fluciclovine,222727-39-1,SmallMoleculeDrug,,,,,134703,,,,,,"",,,Fluciclovine,,,23313216,,
DB13147,Pancrelipase lipase,9001-62-1,BiotechDrug,,,,,,,,,,,"",,,Pancreatic_lipase_family,,,,,
DB13148,Coagulation factor X human,,BiotechDrug,,,,,,,,,,,4229,,,,,,,,
